-1.220364183437764538e+00,5.432312494508585443e-01,2.248988876825008809e+00,-6.776545384691143870e-01,-5.541921045695643588e-01,2.847266282945658755e+00,-8.426097160327709057e-01,-8.446543396601849940e-01,-1.246286594636132894e-01,5.108675880379552892e-01,-4.690639652041284080e-01,-1.803252644422218331e+00,1.591113851932138834e+00,-4.516857937499696440e-02,1.685462967733067918e+00,-3.649368868820422884e-01,1.262730405226406005e-02,-3.390902056253117802e-01,7.471270957970775894e-01,-4.052034239014012940e-01,1.567250083281662487e+00,-1.773641102616196064e-01,8.488283787546979653e-01,-5.486217850689016906e-01,-1.314978299127897099e+00,7.000000000000000000e+00
-2.357777483047591272e+00,1.837660733557025416e+00,-1.783983408067936871e+00,-3.161821844178200891e-01,-9.745846909069125763e-01,2.748918366675081604e-01,7.017370027021361256e-01,4.037536770881311465e-01,-8.005928212306305802e-01,1.853689660856585819e+00,-1.073555150926815527e+00,2.377983185928591592e-01,-1.513691536866174081e-01,-7.070115944289721011e-01,1.411659387496311702e+00,-5.728096434935836534e-01,3.742442366319535529e-01,2.663159983115692686e-01,4.351291775296051711e-01,4.424877968802093386e-01,7.396241029551190449e-01,-8.104794472608255473e-01,7.126617883989003754e-01,-2.052038271698996552e-01,6.996303233343850181e-01,7.000000000000000000e+00
1.888599718462079968e+00,5.561023689306143769e-01,1.540878210554110339e+00,3.230709996532939332e+00,-1.207416208912330813e-01,-1.031111799912147520e+00,5.416958836257373955e-01,-2.992315316994270891e+00,2.481217493990081902e-01,2.017271332308728515e-01,-1.271438657319255539e+00,5.418635847075168321e-01,1.127913649756544290e+00,-4.038276411868562121e-01,6.873779255971194102e-01,-1.283427208047998480e+00,-2.630677034052761321e-01,9.156022429062754542e-01,-7.269434061134101288e-01,-1.179395465696706280e+00,-5.092374240775692229e-01,-3.335308235491959428e-01,-1.025942020128336907e+00,3.614228829474009363e-01,-3.396573980767405576e-01,6.000000000000000000e+00
-2.775615447224335064e+00,1.484635296217690081e+00,1.627481437766400973e-01,-8.485282963691538338e-01,-1.599406653116375976e+00,1.322715860312047687e+00,1.066965089400008004e+00,-4.679355249483884149e-01,-4.705272432763756701e-02,-6.760573600609354195e-01,-1.564692923200270425e+00,-9.916816208486257667e-01,-1.091994666440488926e+00,1.216886220165958876e-01,7.128817154928518418e-01,-5.684170391942588996e-01,4.312564878948164648e-01,-8.045710235464970106e-02,7.734580807206603570e-01,-4.846228446649474830e-01,-4.601195409384372104e-01,5.108805046705831021e-01,-3.822638131722884136e-01,2.324765278360561571e-01,-5.121927234792572614e-01,7.000000000000000000e+00
-6.767609546318731351e-01,1.497519917059080274e+00,1.368580852956086780e+00,2.992403889290773389e-01,-2.231542211226526795e-02,-1.144980702768163328e+00,-9.054647567241692618e-01,1.027039121823775325e+00,-3.035192692191251984e-01,2.286805863486884305e-01,6.807741267625685433e-01,4.752667059392399196e-01,-1.794393648551491527e+00,-1.942184018281863267e+00,-1.625494976326033736e-01,-2.970630631977211888e-01,-5.126303343352102138e-01,-6.924833598462051265e-01,9.160651700456523550e-01,8.485445910931036506e-01,-9.314737563434918322e-01,-3.780556798484259462e-02,-7.254620799367369477e-01,8.628104450903887335e-01,-4.054497368305133298e-01,4.000000000000000000e+00
-7.356579004773071417e-02,2.574630396550617664e-02,-1.792793384759770126e+00,-5.046611018253016612e-01,4.889095376614667754e-01,-3.184956071646498632e+00,3.121794297348368663e-01,-3.032563897658385188e-01,-2.837072140921616636e+00,1.208629871419056645e+00,-1.940946606775339756e-01,4.408474249291535196e-01,6.448138252788100377e-01,1.290116148003506380e+00,3.648411111107630056e-01,4.954780488004001948e-01,3.427339278543612977e-01,-4.313053263652072422e-01,-3.975909884075628509e-01,-6.699918891895473294e-01,-1.005676308408835595e+00,2.861750756610337287e-01,-6.836620556397756676e-01,-1.004447917003362445e+00,2.203440903505692605e-01,5.000000000000000000e+00
2.176302495163294104e+00,1.465623091460779071e+00,2.100763262132736120e+00,-2.955388720955224979e+00,9.099435475084328706e-01,2.718172969838406061e-02,1.581460713167402332e+00,-1.333152310576750210e+00,2.406470841176004960e+00,9.068925301669950034e-01,-2.910316088306907356e-01,1.306682088839778544e+00,1.875326445509301720e+00,-1.454533099733768875e+00,-1.045982353801004683e+00,2.173423493063394218e+00,-4.090086208103424492e-01,1.386532795130505313e+00,-2.858668443653190616e-01,-1.209514902954737181e+00,4.626446344401006217e-01,1.543431907164268591e+00,-5.553828433458123381e-01,1.182525870040742833e+00,9.919427114089667263e-01,5.000000000000000000e+00
-1.622804085806213381e+00,-7.997417823663239833e-01,2.672136705940419965e+00,1.421759174271712278e-01,-2.308370682002498953e+00,8.944456785991571068e-02,6.795714155384938726e-01,7.792919421790278633e-01,1.549173466695672463e+00,6.262991636399431461e-02,-2.556414616490290670e-02,4.274100654305365010e-01,1.327199330285419920e+00,-1.927889639542804012e+00,4.949730411449057010e-01,9.414689961696344200e-01,5.647400469260597244e-01,6.499920629086297641e-01,-3.787080711801622535e-01,-9.344286992998980246e-01,-1.217936292266397880e+00,9.969912803121775413e-01,3.031084677948354955e-02,-1.764630454779123891e-01,-4.400748685680991867e-01,5.000000000000000000e+00
1.523349546775416119e+00,-8.977175456317271207e-02,9.792268318074089095e-02,-1.896956304036229168e-02,-7.470593903622307907e-02,-3.798703728393609813e-02,-1.355702213560036062e+00,4.713546656787523936e-01,-3.218282672215291740e+00,5.969459857644522360e-01,2.136308263996703205e-01,5.001163622934243769e-01,-2.133575365274256175e-01,-4.739395433280046976e-01,-1.875862198803468717e+00,1.733012017999038812e-01,-7.085609197506422818e-01,6.516273234826482907e-01,1.737097351228342745e-01,-1.155920811179313556e+00,-3.194823970164692439e-01,8.759087213390819304e-01,5.662910701104176825e-01,-1.526855698601305156e-01,1.087493650865319239e+00,2.000000000000000000e+00
2.649503970729367719e-01,-1.386714739096533977e+00,1.739689357450083573e+00,2.436434259867990892e+00,1.101514398697449382e+00,3.016019883681133162e+00,6.273904254221687182e-01,2.087718093341464520e+00,-2.494248845681159121e+00,-4.832782993221274026e-01,-7.842916004711021349e-01,8.121760714018785299e-01,2.873753507051620137e-01,-5.828739642349167749e-01,2.039860021693066905e+00,6.939455943726738907e-01,-1.203173314917553860e-01,-1.449065782649071377e+00,1.265872477316499323e+00,1.689985283007192085e-01,1.457771661639474248e-01,-8.201269788380891601e-01,1.846172587237938867e+00,1.655056072327197869e-01,-1.420619901024615661e+00,2.000000000000000000e+00
9.000221089611548653e-02,-7.776239058182380370e-01,-7.904468441903638176e-01,-3.058893822087808356e+00,1.014789355880531208e+00,-2.231541063708762263e+00,-1.731663840086040906e+00,-1.451143380979170061e+00,-2.246739685566622402e+00,1.419239698540545103e+00,1.209850051698921014e+00,2.003946975723197577e-02,2.419907792250850509e-01,1.935574471200232349e-01,6.888117100780377644e-01,1.066600388819494150e+00,-2.006993887195910875e-01,3.558673520182180638e-01,5.084330361451306901e-01,6.863833151251819142e-01,-7.360358317899987624e-01,-1.095427194737263132e+00,-8.895990658018068098e-01,-5.300882529802002363e-01,9.791769063111033233e-01,5.000000000000000000e+00
1.390319105843290437e+00,-2.740171299547597528e+00,2.409510730555857183e-01,-1.383966823871226159e+00,2.116737087403803286e-01,2.172197188512872967e-01,-1.283566433594191425e+00,2.807983380301281695e+00,-2.173057608702526178e+00,-3.988312313829651123e-01,-1.231922821034139720e-01,9.441258152314401242e-01,1.188941250282830264e+00,1.734070126919038390e+00,7.565117054006078590e-01,-1.395783365336259019e+00,-1.662856309356993967e-01,3.983675206653986001e-02,-5.916355406975790654e-01,1.086693689418514186e+00,-4.663019519386910616e-01,6.981457975582356923e-01,1.084598781446851762e-01,1.293067800559910552e+00,7.774762241458862411e-01,3.000000000000000000e+00
1.834783978043895147e-01,2.023562717680305933e+00,-2.337878430142735997e+00,2.560204374596841248e+00,7.469145367207441488e-01,-7.218606098759685619e-01,-1.498883786413914621e+00,1.068937449885281943e+00,3.545355051076808817e+00,-1.238467921143441952e+00,1.293689829908981181e+00,5.273011072404819588e-01,-7.876613024582046485e-01,1.298414622333420532e+00,3.216434245217478227e-01,-7.727674719967282391e-01,3.113495336301834726e-01,-6.681978763957647782e-01,1.225810733416299314e+00,2.817584928604789374e-01,3.910042496535126033e-01,5.564038079037216811e-01,1.402964190587348281e-01,-3.074474299029579250e-01,6.818628909444921504e-01,4.000000000000000000e+00
8.232929976184856224e-01,-2.003578986820231389e+00,-4.517563473751737391e+00,-1.242299330737103302e+00,1.059810489094052066e+00,3.516560097282375175e-01,-1.616799699938172186e+00,9.417422766924152810e-01,9.459820937672247521e-01,-1.430155524076470064e+00,5.119031870385066796e-01,-3.745791301000921947e-01,-1.419122584333316173e+00,5.713524804626382014e-01,4.609909281866517161e-01,-2.265176728273736728e-01,-1.432605404546922090e+00,7.284413446969950634e-01,-5.016085669084000553e-01,5.038921020249178540e-01,-1.000023426843644536e+00,-5.127058569947667843e-01,-6.039453689238366563e-02,2.306558091915125730e-01,-1.399198617885107077e-01,3.000000000000000000e+00
-2.141885126666073891e+00,1.318723197474384490e+00,-1.267095165802352597e+00,8.053276627446450675e-01,-8.944587661561589353e-01,-2.870332669468312892e-01,-2.044974580769426176e+00,-4.623695480830065929e-02,-1.422541473654780564e+00,-1.996287954739209836e-01,-1.028057129614353027e+00,6.012724381369983773e-01,1.591639659420905906e-01,-6.607960936217202041e-01,8.077629531809791263e-01,1.600549168160532443e-02,4.958950865741868497e-01,7.886868351899845031e-01,-3.114063799695754309e-01,-3.023125058126351905e-01,6.599979612732899403e-02,-4.432433180251077465e-03,4.356013605294587476e-01,-4.226879636383714112e-01,2.627870883503365951e-01,4.000000000000000000e+00
-6.590106429923014986e-01,2.734379663503384794e+00,-2.462977500246663176e+00,2.607596926903842371e-01,-1.693724819957016514e-01,2.116053234463208810e-01,-1.357254010192342264e+00,1.130100484268629746e+00,1.038993633081432000e+00,1.460332795204561940e+00,-1.228491247371488182e+00,8.205775309307020149e-02,8.566964094291543153e-02,8.098517036679203640e-01,3.036939774098917910e-01,-6.935075280860292235e-01,1.181461664295688552e+00,-3.988019952240837163e-01,-1.055592257548304325e+00,-1.337480880629235092e+00,3.780354534858599291e-01,4.276277691967642625e-01,-1.133316079436767487e-01,1.393229185908497314e+00,4.002546332854811650e-01,9.000000000000000000e+00
-1.995918388718001646e+00,3.168950791885015716e-01,1.268100111117022033e+00,1.566981706986862566e+00,-2.512799439292661141e+00,7.449512288171610264e-01,-2.981434418888248006e-01,1.862454641055643956e+00,3.497075855423590340e-01,5.694493251385243093e-01,-4.673917110436104361e-02,-3.259683839744502154e-01,5.845036753786502226e-01,-9.873453843688428933e-01,7.165147894593614231e-01,3.635432070704132101e-01,-1.293281460342037503e+00,6.798694715943934819e-01,-1.145182063979647058e+00,4.706089290812648374e-02,-6.506663541804950102e-01,6.115416214584810106e-01,-9.383725627037494688e-01,-2.989833426425846929e-01,-9.195418975387185112e-01,5.000000000000000000e+00
1.749249856522639313e+00,1.335473158797970683e+00,-8.856563067999039252e-01,-1.593977777110719751e+00,2.714972525516938795e+00,2.009583322640236425e+00,2.187509159755237839e-02,-1.578794152541587614e+00,1.149359545435591157e+00,1.392685521848988195e+00,8.324841109179574872e-01,-2.591042974421288836e+00,1.786133593406638020e+00,3.324900133202224883e-01,6.592775339752222630e-01,1.469602561775020799e+00,-2.911156759952356343e-01,2.909505064260280160e-02,-1.265570421491161168e+00,-3.068063702877427135e-01,5.065524145840123449e-01,-1.808526531916116731e-01,4.459016767052544905e-01,-6.898719625883599216e-01,-8.595719022796739495e-01,8.000000000000000000e+00
4.913061530494736040e+00,-3.367239482450146149e-01,1.134093116470545670e+00,-5.377179261057885018e-01,2.227091733259571882e+00,2.757279857433814207e+00,2.585083841306092367e+00,6.558710067844231162e-02,-1.553599642439646100e+00,-5.461616841804130262e-02,1.651422350757459079e-01,-4.273309179693762783e-01,9.320767453839842176e-01,3.029927891547540830e-01,1.972962574727027185e+00,1.941514505725884909e+00,6.357985409847821678e-01,-2.482608280035525361e+00,5.224597766152735412e-01,1.301902559646345825e+00,6.282996004774279442e-01,2.340790851053495616e-02,1.178953674097963145e+00,1.563034578181213385e+00,3.321663381852676955e-01,2.000000000000000000e+00
-3.499951991657789918e+00,-1.347106682051110838e+00,-7.907041490326967015e-01,-9.575814213397281227e-01,-1.600343829006931395e+00,-1.037646931565005870e+00,1.658587031156020242e+00,-4.165525622887403245e-01,5.847835700689801852e-01,9.501323434200681373e-01,9.738072188709746557e-01,1.094182108435699075e+00,-7.333919424696511147e-01,-4.824314633831832122e-01,-1.084385575960247650e+00,-9.079815923229426211e-01,-8.045772091655930547e-01,-3.157555167000774543e-01,-7.495209757828539265e-01,1.880751429456689050e-01,2.802421861727025232e-02,-4.207391111261639394e-02,6.604033530760509141e-01,-7.369465565860433554e-02,-7.146937663358001736e-01,1.000000000000000000e+00
1.323324734287540383e-01,8.840309405585614622e-01,-7.373165237027280439e-01,-1.782182008948725027e+00,-8.843864247463195660e-01,-5.375668048777808572e-01,-8.719043006654962902e-01,-1.834249212712290467e+00,4.936450220876613670e-01,7.868712067877556837e-01,4.434599839331790916e-01,-8.736267797086247899e-01,4.896570154283763632e-02,-8.352152777148525997e-01,-4.003562696011199740e-01,2.425392561450287587e+00,-5.487902466193286255e-01,6.594093937108780334e-01,1.943879112057472547e+00,2.357199159513611697e+00,9.421113338798998704e-01,-8.318854743620349712e-01,9.695753274474498973e-01,1.868267837816154131e+00,-8.461564032740254149e-01,5.000000000000000000e+00
5.258221688316223608e-01,-1.715689704218333445e+00,7.424023838427221134e-02,1.215442737933226880e+00,-7.888566189546919460e-02,-2.804791471773599998e+00,-8.806124895929083596e-02,1.332040602460799805e+00,-1.783419492258227823e+00,-9.437831710556761067e-01,-1.458526896853940213e+00,9.770483188552410436e-02,1.159049277974600667e+00,3.640295070446429859e-01,-5.312195019249502104e-02,-6.040144302108805402e-02,1.741204392786340760e+00,1.222323993332397052e-01,-2.735703652873253122e-01,-2.117614556130656966e-01,-3.688576398243226806e-01,6.429227742640001297e-01,-8.066429432496677876e-01,-3.273743930274540803e-01,-3.548918958832255610e-01,5.000000000000000000e+00
-3.827066418937411507e-01,1.567202201068543577e+00,-1.827135029846993497e+00,1.870840221386579572e+00,3.094379841447257307e-01,9.318899777868501211e-01,-2.645617758142711384e+00,1.917724476644448117e+00,1.155879517274888579e+00,1.278063969016405954e+00,7.112232626663315127e-01,1.587970441624472762e-02,-1.566144704458308556e+00,5.053905483992062742e-01,-3.053497176617762099e-01,1.177173332166702308e-01,1.394442402971266093e+00,-1.253206086448166001e+00,4.264905095833998461e-01,-1.891399839450107201e-01,-3.959559887792774568e-01,-8.071382845441170684e-01,-8.991483166455702669e-01,-1.860292060476910758e-01,1.222052518414044275e+00,4.000000000000000000e+00
-1.565207036017719711e+00,-6.253150822970710010e-01,7.964190002259622370e-01,-1.533398563476636944e+00,-2.648167259634857551e+00,-6.418252936939812248e-01,-1.054999994574152611e+00,1.857268333490509793e+00,-2.469948344705926724e-01,1.988745152724674392e-01,-4.093522797752333076e-02,6.411772472872312445e-01,2.545069035291220860e-01,-6.168374155627656119e-01,1.105293008960369638e+00,1.581178150552871031e+00,1.361985131988294184e-02,6.067388184535258411e-01,8.673846525646606853e-01,1.355245933266837344e-01,1.293824382739197643e-01,3.248469105599172124e-01,-5.924807484150886039e-02,-2.003112364389822986e-01,2.776047788226594371e-01,5.000000000000000000e+00
1.608663621708197988e+00,-2.093189870457737189e+00,3.419273844807094176e-02,2.662683893706013549e+00,4.229068939208236344e+00,2.303324543080193632e+00,3.661010849132163791e+00,6.266010284240886019e-01,5.569335989246602114e-01,1.843491209140041054e+00,-2.189641029942568373e-02,5.961842246228230557e-01,-8.811815015925433814e-01,-6.696422410383571222e-01,2.197325583478173083e+00,-6.342503809178517971e-01,3.428721044173034249e-01,1.315431376816437625e+00,8.089024754524940519e-01,-7.132544891356531469e-01,5.043648561626224991e-01,1.946091408583981996e-01,-6.221734370067855124e-02,2.049797673547412991e-01,-8.563158002585817830e-01,2.000000000000000000e+00
-3.259174503476403917e+00,-9.056484421116720585e-01,-4.870020825137293397e-01,1.757281234132065939e-01,-1.047922141396886664e+00,-1.796215238714849338e+00,1.252190923522786603e+00,-1.380919541551452578e+00,-3.935912307627502660e-01,8.930346217437016287e-01,1.582434748107196310e+00,1.228415292466742637e+00,1.207211379118160455e+00,-5.366234112505012810e-01,-4.432540869630699487e-02,-5.554543598287022821e-01,-9.355346698820479201e-01,-5.932689347936694890e-01,6.424403307556025844e-02,-8.057185415390409888e-01,-2.359293289541233851e-01,7.320163706048798957e-02,1.004111686995875274e+00,1.028322537872675829e-01,1.335374945806347968e-01,1.000000000000000000e+00
-1.589644770316456901e+00,1.918836048551168183e+00,-1.609536888296666080e+00,2.074580611714799960e-01,-4.338388818452346141e-01,-6.068023971318082799e-01,-1.676897316018553408e+00,5.560745103533901723e-01,-1.718956846507216030e+00,-3.157844474284975389e-01,-1.020855040480941556e+00,8.865692807223973793e-01,9.376618155659416365e-01,-3.310614839739877691e-01,6.270728051223269928e-01,-1.715956613152652133e-01,6.099612137033231241e-01,5.986167575700319654e-01,-1.163685637933607131e+00,1.005963979928582025e-02,2.339291221002290366e-01,-2.182882677848585473e-01,5.287507632205263874e-01,-3.119876991628514618e-01,-1.854021698906797300e-01,4.000000000000000000e+00
-2.289285467667593110e+00,1.926509739859269654e+00,1.442398851302920670e+00,-1.761534496665674521e+00,-7.926961716039182537e-01,1.701291848108953175e+00,1.436950155571491416e+00,-4.650944130312437141e-01,7.256019035220629965e-01,-2.244909849850077244e+00,-1.588802548976005147e+00,-5.072097238379473794e-01,8.987650512934312053e-01,-1.035168521778292994e-02,2.817060494272063953e-01,4.640906425748193564e-01,-1.087359688308748629e+00,-1.167197077383436143e+00,1.085717794117349255e+00,-6.749323475538999695e-01,-9.323955860798509576e-01,8.909133576090535467e-01,-6.610085181599475446e-01,4.102590671898012076e-01,-4.710414683572010652e-01,7.000000000000000000e+00
-1.547170606556797640e-02,4.050665615827406363e+00,9.035408172276535588e-01,-7.071265236915105223e-01,4.908113605180147720e-01,6.018757794479745460e-03,-3.772439890253281858e-01,8.909222987749820799e-01,1.397034835223597560e-01,1.186818217840978962e+00,-5.249491803605937923e-01,-2.592458759478442065e-01,-5.435631813322031602e-01,-2.059676638693805462e+00,-1.432634960528139656e+00,-2.601117884833548111e-01,-5.889798538663548744e-01,-7.169356397959949501e-01,6.647922072998010412e-01,-3.135694746544027134e-01,1.054704243808403552e+00,-4.575145774412107125e-01,-5.208570233728065935e-02,-8.571805260744380650e-01,-1.171572902222916657e+00,9.000000000000000000e+00
5.895137677309560509e+00,3.604647235254609949e-01,1.315961048148216017e+00,-1.736241198133382069e+00,-1.700513339580046912e+00,-3.659351894583321441e-01,-4.044550185264951248e-01,8.035247518499137875e-01,-1.284623768476421901e+00,2.176103540297840699e-01,-1.777553165459651863e-01,5.618524320830609042e-02,8.353526094233716393e-01,1.424889073698749176e+00,-1.374542617203717176e+00,1.628309321440716551e-01,6.004151190698628904e-01,-1.442846081313147177e+00,-7.180874259997888087e-01,4.196886934852485096e-01,-9.000378175729601971e-01,9.684544912543249784e-02,1.772586489489851869e-01,-4.256716204737364673e-01,1.826320716284230150e-01,0.000000000000000000e+00
2.783187622936141636e+00,-5.779866757663205679e-01,3.304224663186096311e+00,-2.573269310139220778e+00,2.576520231332005473e+00,2.490970309955675255e+00,-2.812065605516467226e-01,-2.535842669240304215e+00,8.211985435417836765e-01,-8.924721594339737329e-01,6.925283059838772681e-01,-1.248129854275453976e+00,4.378766924791620552e-01,7.148375209895707627e-02,6.745800249244837676e-02,1.417863351454786147e-01,-3.518113461610322679e-02,1.616488998854911596e+00,-6.935613586335758196e-01,-1.082926854543621031e-01,1.604424617261847930e+00,1.113850472946885883e+00,-3.145462153310061848e-01,-8.290829395821289749e-01,-1.760867167048754955e-01,8.000000000000000000e+00
-5.942538660677499918e-01,3.422255853460473674e+00,7.528252552631481409e-02,-1.799103730153107872e+00,-1.248376807070255667e+00,7.127713237264284851e-01,2.435210312071482086e+00,1.883102249519146731e+00,-1.339030219697057378e+00,-5.700430791994521851e-01,3.437430154769309520e-02,-1.074872407097853255e+00,-2.544808566340423517e-01,1.013586269153863295e-01,-8.512160256965524141e-01,-3.902481257241630086e-01,1.280994338927594178e+00,8.535612718310510161e-01,1.550733493527424733e-01,1.979044644165797451e-01,-3.347469424151493511e-01,1.075152595198133998e+00,8.262275266463847689e-02,-9.871907035232349581e-02,-3.063106461730383812e-01,7.000000000000000000e+00
-1.607767555855659003e+00,-2.549257913014009613e+00,-6.921978711445032628e-01,-1.482836452953779416e+00,6.863056557729978469e-01,-1.029716913076875739e+00,2.040392228813863618e+00,1.312227373011289222e+00,-7.123984653710249138e-01,1.214968321970331555e+00,-8.006472396265517100e-01,1.784229190266458209e+00,-5.922668962707098306e-01,-1.199271749741196436e-01,-4.893981375550735535e-01,6.811345254767442459e-01,-2.599368067866834053e-01,-7.976277081441252026e-01,-1.159291667844142060e+00,-2.799982703512929882e-01,9.913799498216741002e-01,-1.297228355395937394e-01,-1.356813450092365647e+00,-4.739173772440632426e-01,4.417225064697375414e-01,3.000000000000000000e+00
